id,genders,ages,nationalities,number_of_stops,time_of_day,market_0,market_1,market_2,market_3,market_4,market_5,market_6,market_7,market_8,market_9,market_10,market_11,market_12,market_13,market_14,time_market_0,time_market_1,time_market_2,time_market_3,time_market_4,time_market_5,time_market_6,time_market_7,time_market_8,time_market_9,time_market_10,time_market_11,time_market_12,time_market_13,time_market_14,rate_market_0,rate_market_1,rate_market_2,rate_market_3,rate_market_4,rate_market_5,rate_market_6,rate_market_7,rate_market_8,rate_market_9,rate_market_10,rate_market_11,rate_market_12,rate_market_13,rate_market_14
3691,male,36-40,India,8,1PM-4PM,121,130,135,245,256,362,363,365,*,*,*,*,*,*,*,19,7,17,19,12,15,18,17,0,0,0,0,0,0,0,4,3,4,4,3,3,4,4,0,0,0,0,0,0,0
3692,male,21-35,Others,7,8AM-11AM,1,4,6,247,362,367,371,*,*,*,*,*,*,*,*,8,14,7,20,18,17,19,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0
3693,male,36-40,Others,10,8AM-11AM,4,5,123,126,133,136,250,252,258,364,*,*,*,*,*,10,21,9,12,6,20,6,24,20,8,0,0,0,0,0,3,4,3,3,2,4,2,5,4,3,0,0,0,0,0
3694,male,41-55,Others,7,8PM-12PM,110,120,133,136,258,367,370,*,*,*,*,*,*,*,*,19,12,13,16,15,17,12,0,0,0,0,0,0,0,0,4,3,3,3,3,4,3,0,0,0,0,0,0,0,0
3695,female,21-35,Pakistan,11,8AM-11AM,0,2,3,5,6,117,245,257,361,363,367,*,*,*,*,14,3,8,16,15,17,6,5,5,17,6,0,0,0,0,3,2,3,3,3,4,2,2,2,4,2,0,0,0,0
3696,female,21-35,Philippines,11,8PM-12PM,3,5,120,133,135,137,244,255,361,363,371,*,*,*,*,13,13,11,13,6,14,14,11,7,9,6,0,0,0,0,3,3,3,3,2,3,3,3,3,3,2,0,0,0,0
3697,male,41-55,Pakistan,7,12AM-8AM,7,120,123,135,252,258,361,*,*,*,*,*,*,*,*,27,24,27,26,25,9,15,0,0,0,0,0,0,0,0,5,5,5,5,5,3,3,0,0,0,0,0,0,0,0
3698,female,41-55,Pakistan,9,8AM-11AM,5,121,124,126,135,138,252,255,367,*,*,*,*,*,*,14,12,22,20,6,23,8,5,24,0,0,0,0,0,0,3,3,4,4,2,4,3,2,5,0,0,0,0,0,0
3699,male,41-55,India,8,12AM-8AM,3,6,109,123,126,256,372,374,*,*,*,*,*,*,*,14,19,6,8,24,17,18,10,0,0,0,0,0,0,0,3,4,2,3,5,4,4,3,0,0,0,0,0,0,0
3700,female,21-35,Philippines,9,12AM-8AM,3,109,120,248,252,255,362,367,370,*,*,*,*,*,*,18,15,12,9,9,20,16,14,6,0,0,0,0,0,0,4,3,3,3,3,4,3,3,2,0,0,0,0,0,0
3701,female,21-35,Philippines,10,12AM-8AM,121,124,126,133,244,247,258,362,366,368,*,*,*,*,*,13,15,12,17,3,16,9,15,5,8,0,0,0,0,0,3,3,3,4,2,3,3,3,2,3,0,0,0,0,0
3702,female,21-35,Philippines,10,8PM-12PM,2,3,135,139,245,252,256,361,362,366,*,*,*,*,*,16,5,30,23,7,16,16,11,9,18,0,0,0,0,0,3,2,5,4,3,3,3,3,3,4,0,0,0,0,0
3703,female,21-35,India,9,8PM-12PM,0,4,109,124,136,139,361,362,366,*,*,*,*,*,*,10,14,3,6,4,13,15,13,2,0,0,0,0,0,0,3,3,2,2,2,3,3,3,1,0,0,0,0,0,0
3704,male,21-35,Philippines,6,1PM-4PM,3,5,126,136,245,362,*,*,*,*,*,*,*,*,*,25,23,26,23,25,10,0,0,0,0,0,0,0,0,0,5,4,5,4,5,3,0,0,0,0,0,0,0,0,0
3705,female,21-35,India,9,8AM-11AM,0,4,120,121,126,127,245,252,258,*,*,*,*,*,*,10,10,3,16,3,6,15,7,12,0,0,0,0,0,0,3,3,2,3,2,2,3,3,3,0,0,0,0,0,0
3706,male,41-55,Pakistan,9,8AM-11AM,6,114,120,121,127,362,367,368,370,*,*,*,*,*,*,9,10,7,17,20,5,20,26,12,0,0,0,0,0,0,3,3,3,4,4,2,4,5,3,0,0,0,0,0,0
3707,male,36-40,Pakistan,8,12AM-8AM,1,5,120,121,136,140,258,369,*,*,*,*,*,*,*,15,14,24,13,5,13,15,22,0,0,0,0,0,0,0,3,3,5,3,2,3,3,4,0,0,0,0,0,0,0
3708,male,41-55,Pakistan,9,12AM-8AM,109,110,120,126,252,257,258,370,374,*,*,*,*,*,*,21,15,22,9,17,6,24,16,8,0,0,0,0,0,0,4,3,4,3,4,2,5,3,3,0,0,0,0,0,0
3709,male,21-35,Others,7,12AM-8AM,0,1,2,5,127,133,245,*,*,*,*,*,*,*,*,15,15,27,16,17,6,14,0,0,0,0,0,0,0,0,3,3,5,3,4,2,3,0,0,0,0,0,0,0,0
3710,female,21-35,Philippines,8,1PM-4PM,3,114,121,124,137,139,245,361,*,*,*,*,*,*,*,4,14,5,13,15,13,13,15,0,0,0,0,0,0,0,2,3,2,3,3,3,3,3,0,0,0,0,0,0,0
3711,female,21-35,Philippines,9,12AM-8AM,0,1,136,138,250,252,256,363,366,*,*,*,*,*,*,8,2,11,10,8,10,6,11,7,0,0,0,0,0,0,3,1,3,3,3,3,2,3,3,0,0,0,0,0,0
3712,female,55-99,Philippines,10,4PM-8PM,5,6,109,114,119,126,135,136,245,258,*,*,*,*,*,14,6,14,20,8,14,23,7,20,19,0,0,0,0,0,3,2,3,4,3,3,4,3,4,4,0,0,0,0,0
3713,female,41-55,Egypt,10,8AM-11AM,5,109,114,120,124,135,139,255,361,366,*,*,*,*,*,10,23,20,10,18,7,10,17,9,22,0,0,0,0,0,3,4,4,3,4,3,3,4,3,4,0,0,0,0,0
3714,female,21-35,India,10,8PM-12PM,2,3,109,126,133,245,246,247,257,361,*,*,*,*,*,9,3,14,12,3,9,9,14,18,16,0,0,0,0,0,3,2,3,3,2,3,3,3,4,3,0,0,0,0,0
3715,female,21-35,Nigeria,8,8AM-11AM,4,110,245,248,250,361,362,364,*,*,*,*,*,*,*,3,10,6,10,10,7,5,4,0,0,0,0,0,0,0,2,3,2,3,3,3,2,2,0,0,0,0,0,0,0
3716,female,21-35,India,8,1PM-4PM,2,4,124,133,135,245,257,361,*,*,*,*,*,*,*,25,5,26,15,12,19,19,23,0,0,0,0,0,0,0,5,2,5,3,3,4,4,4,0,0,0,0,0,0,0
3717,female,21-35,Philippines,10,12AM-8AM,0,4,124,126,244,245,255,258,362,370,*,*,*,*,*,13,7,13,17,12,4,14,3,5,13,0,0,0,0,0,3,3,3,4,3,2,3,2,2,3,0,0,0,0,0
3718,female,41-55,Others,10,12AM-8AM,7,109,121,123,130,135,246,252,257,258,*,*,*,*,*,4,12,10,10,7,9,7,6,21,14,0,0,0,0,0,2,3,3,3,3,3,3,2,4,3,0,0,0,0,0
3719,male,41-55,India,8,1PM-4PM,3,4,245,246,257,366,368,374,*,*,*,*,*,*,*,29,6,29,9,27,18,28,15,0,0,0,0,0,0,0,5,2,5,3,5,4,5,3,0,0,0,0,0,0,0
3720,female,41-55,India,9,1PM-4PM,3,5,109,119,120,121,136,137,250,*,*,*,*,*,*,5,5,2,11,14,5,5,14,5,0,0,0,0,0,0,2,2,1,3,3,2,2,3,2,0,0,0,0,0,0
3721,male,41-55,Philippines,7,1PM-4PM,109,120,126,133,252,361,367,*,*,*,*,*,*,*,*,7,7,14,19,12,23,13,0,0,0,0,0,0,0,0,3,3,3,4,3,4,3,0,0,0,0,0,0,0,0
3722,male,21-35,India,6,8AM-11AM,3,135,139,245,257,361,*,*,*,*,*,*,*,*,*,11,11,11,11,3,8,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0
3723,female,21-35,Nepal,11,4PM-8PM,0,1,2,4,121,126,135,136,246,257,361,*,*,*,*,7,5,2,10,3,3,9,5,7,2,5,0,0,0,0,3,2,1,3,2,2,3,2,3,1,2,0,0,0,0
3724,female,41-55,Philippines,11,8AM-11AM,4,5,7,110,124,133,252,257,258,361,370,*,*,*,*,7,3,7,9,11,12,7,13,11,10,7,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,0,0,0,0
3725,male,21-35,India,7,11AM-1PM,3,135,246,252,258,361,367,*,*,*,*,*,*,*,*,8,31,35,18,14,12,21,0,0,0,0,0,0,0,0,3,5,5,4,3,3,4,0,0,0,0,0,0,0,0
3726,male,21-35,Others,7,11AM-1PM,2,3,120,135,246,361,365,*,*,*,*,*,*,*,*,17,29,44,39,24,10,11,0,0,0,0,0,0,0,0,4,5,5,5,5,3,3,0,0,0,0,0,0,0,0
3727,male,41-55,Others,5,12AM-8AM,5,123,255,256,258,*,*,*,*,*,*,*,*,*,*,34,31,30,17,42,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0
3728,female,41-55,BAE,10,4PM-8PM,5,113,121,124,133,135,252,258,260,365,*,*,*,*,*,10,17,16,15,8,10,8,10,14,20,0,0,0,0,0,3,4,3,3,3,3,3,3,3,4,0,0,0,0,0
3729,male,41-55,Pakistan,9,8PM-12PM,3,6,7,109,114,126,256,258,367,*,*,*,*,*,*,10,5,4,12,11,8,12,7,12,0,0,0,0,0,0,3,2,2,3,3,3,3,3,3,0,0,0,0,0,0
3730,male,21-35,India,7,1PM-4PM,136,252,256,362,366,367,372,*,*,*,*,*,*,*,*,22,6,14,32,32,17,13,0,0,0,0,0,0,0,0,4,2,3,5,5,4,3,0,0,0,0,0,0,0,0
3731,male,21-35,Nepal,7,4PM-8PM,1,121,126,247,361,362,370,*,*,*,*,*,*,*,*,18,17,7,24,16,10,5,0,0,0,0,0,0,0,0,4,4,3,5,3,3,2,0,0,0,0,0,0,0,0
3732,female,36-40,India,10,4PM-8PM,4,5,114,117,124,126,135,252,361,362,*,*,*,*,*,15,21,13,10,19,5,13,18,15,12,0,0,0,0,0,3,4,3,3,4,2,3,4,3,3,0,0,0,0,0
3733,male,21-35,Philippines,8,11AM-1PM,1,109,119,120,127,130,363,366,*,*,*,*,*,*,*,17,26,24,13,23,23,28,12,0,0,0,0,0,0,0,4,5,5,3,4,4,5,3,0,0,0,0,0,0,0
3734,female,21-35,Others,8,4PM-8PM,3,4,109,244,245,257,361,366,*,*,*,*,*,*,*,5,18,11,10,12,16,13,7,0,0,0,0,0,0,0,2,4,3,3,3,3,3,3,0,0,0,0,0,0,0
3735,female,21-35,Pakistan,9,8PM-12PM,3,114,245,250,255,361,362,366,368,*,*,*,*,*,*,8,10,11,10,10,13,6,11,13,0,0,0,0,0,0,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0
3736,male,21-35,India,7,12AM-8AM,0,2,249,252,256,361,365,*,*,*,*,*,*,*,*,3,8,5,9,3,3,7,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,0,0,0,0,0,0,0,0
3737,female,21-35,India,10,12AM-8AM,3,6,110,122,123,124,135,249,362,368,*,*,*,*,*,10,13,7,13,19,13,14,13,6,16,0,0,0,0,0,3,3,3,3,4,3,3,3,2,3,0,0,0,0,0
3738,female,36-40,India,8,4PM-8PM,5,109,121,126,133,248,256,361,*,*,*,*,*,*,*,26,18,8,5,28,6,22,15,0,0,0,0,0,0,0,5,4,3,2,5,2,4,3,0,0,0,0,0,0,0
3739,female,21-35,Philippines,10,11AM-1PM,1,3,4,109,135,245,252,361,363,366,*,*,*,*,*,5,4,5,9,10,8,3,3,9,8,0,0,0,0,0,2,2,2,3,3,3,2,2,3,3,0,0,0,0,0
3740,male,21-35,India,8,1PM-4PM,0,3,123,126,245,257,258,366,*,*,*,*,*,*,*,5,12,16,5,8,16,15,16,0,0,0,0,0,0,0,2,3,3,2,3,3,3,3,0,0,0,0,0,0,0
3741,male,21-35,UK,8,8AM-11AM,1,2,109,121,123,244,245,252,*,*,*,*,*,*,*,20,8,16,21,20,16,10,15,0,0,0,0,0,0,0,4,3,3,4,4,3,3,3,0,0,0,0,0,0,0
3742,male,21-35,Philippines,7,1PM-4PM,1,5,117,247,252,361,367,*,*,*,*,*,*,*,*,25,17,28,18,7,6,13,0,0,0,0,0,0,0,0,5,4,5,4,3,2,3,0,0,0,0,0,0,0,0
3743,female,21-35,India,9,4PM-8PM,2,4,121,245,248,249,361,365,366,*,*,*,*,*,*,14,13,13,4,11,6,12,9,11,0,0,0,0,0,0,3,3,3,2,3,2,3,3,3,0,0,0,0,0,0
3744,male,21-35,Others,7,12AM-8AM,1,109,123,126,136,255,362,*,*,*,*,*,*,*,*,16,5,22,25,9,22,29,0,0,0,0,0,0,0,0,3,2,4,5,3,4,5,0,0,0,0,0,0,0,0
3745,male,36-40,Others,7,11AM-1PM,1,109,121,130,257,362,367,*,*,*,*,*,*,*,*,20,21,9,9,7,8,17,0,0,0,0,0,0,0,0,4,4,3,3,3,3,4,0,0,0,0,0,0,0,0
3746,female,21-35,Philippines,9,4PM-8PM,0,3,109,126,245,249,256,362,366,*,*,*,*,*,*,7,14,14,12,6,5,13,13,12,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,0,0,0,0,0,0
3747,male,36-40,Others,8,11AM-1PM,5,6,121,126,137,245,257,374,*,*,*,*,*,*,*,21,25,33,16,33,6,8,9,0,0,0,0,0,0,0,4,5,5,3,5,2,3,3,0,0,0,0,0,0,0
3748,male,21-35,India,7,11AM-1PM,2,109,117,121,140,245,252,*,*,*,*,*,*,*,*,6,16,15,22,19,11,24,0,0,0,0,0,0,0,0,2,3,3,4,4,3,5,0,0,0,0,0,0,0,0
3749,female,21-35,India,10,8PM-12PM,0,1,2,120,123,124,248,255,361,364,*,*,*,*,*,5,14,14,14,8,9,2,9,10,7,0,0,0,0,0,2,3,3,3,3,3,1,3,3,3,0,0,0,0,0
3750,male,21-35,Philippines,7,11AM-1PM,2,133,244,246,247,256,363,*,*,*,*,*,*,*,*,24,8,15,10,9,22,24,0,0,0,0,0,0,0,0,5,3,3,3,3,4,5,0,0,0,0,0,0,0,0
3751,male,21-35,India,8,8AM-11AM,0,123,126,244,252,257,367,370,*,*,*,*,*,*,*,7,4,11,19,12,9,15,12,0,0,0,0,0,0,0,3,2,3,4,3,3,3,3,0,0,0,0,0,0,0
3752,male,21-35,India,8,8PM-12PM,0,3,6,108,127,245,256,372,*,*,*,*,*,*,*,13,30,11,23,23,8,17,12,0,0,0,0,0,0,0,3,5,3,4,4,3,4,3,0,0,0,0,0,0,0
3753,male,41-55,India,7,12AM-8AM,120,130,258,361,366,370,372,*,*,*,*,*,*,*,*,23,20,21,17,8,13,13,0,0,0,0,0,0,0,0,4,4,4,4,3,3,3,0,0,0,0,0,0,0,0
3754,female,21-35,Pakistan,10,8PM-12PM,1,121,123,127,135,247,361,362,365,370,*,*,*,*,*,6,16,13,17,6,15,10,12,6,12,0,0,0,0,0,2,3,3,4,2,3,3,3,2,3,0,0,0,0,0
3755,male,21-35,India,6,4PM-8PM,1,3,126,256,361,367,*,*,*,*,*,*,*,*,*,41,43,20,12,10,36,0,0,0,0,0,0,0,0,0,5,5,4,3,3,5,0,0,0,0,0,0,0,0,0
3756,male,21-35,India,6,4PM-8PM,1,133,258,366,367,370,*,*,*,*,*,*,*,*,*,20,12,18,23,5,14,0,0,0,0,0,0,0,0,0,4,3,4,4,2,3,0,0,0,0,0,0,0,0,0
3757,female,21-35,Philippines,10,11AM-1PM,3,5,109,124,139,245,246,256,362,368,*,*,*,*,*,19,10,12,7,19,12,16,3,11,10,0,0,0,0,0,4,3,3,3,4,3,3,2,3,3,0,0,0,0,0
3758,female,41-55,Pakistan,7,8AM-11AM,4,5,114,133,245,258,371,*,*,*,*,*,*,*,*,12,11,18,19,10,12,19,0,0,0,0,0,0,0,0,3,3,4,4,3,3,4,0,0,0,0,0,0,0,0
3759,male,21-35,Nepal,8,11AM-1PM,123,128,133,250,256,361,364,367,*,*,*,*,*,*,*,25,16,16,16,22,22,26,17,0,0,0,0,0,0,0,5,3,3,3,4,4,5,4,0,0,0,0,0,0,0
3760,female,21-35,India,9,8PM-12PM,0,6,120,124,244,245,246,256,361,*,*,*,*,*,*,15,15,9,9,18,11,11,4,14,0,0,0,0,0,0,3,3,3,3,4,3,3,2,3,0,0,0,0,0,0
3761,female,21-35,India,10,4PM-8PM,5,109,120,121,135,250,257,361,363,374,*,*,*,*,*,12,9,9,14,17,6,3,13,3,10,0,0,0,0,0,3,3,3,3,4,2,2,3,2,3,0,0,0,0,0
3762,male,36-40,Philippines,8,1PM-4PM,0,4,5,116,120,123,361,369,*,*,*,*,*,*,*,22,5,15,12,13,24,17,20,0,0,0,0,0,0,0,4,2,3,3,3,5,4,4,0,0,0,0,0,0,0
3763,female,41-55,Others,9,4PM-8PM,1,3,5,109,121,131,133,366,374,*,*,*,*,*,*,3,7,8,11,4,3,9,12,4,0,0,0,0,0,0,2,3,3,3,2,2,3,3,2,0,0,0,0,0,0
3764,female,21-35,Others,8,4PM-8PM,5,120,121,124,126,250,361,368,*,*,*,*,*,*,*,16,7,6,22,25,8,16,16,0,0,0,0,0,0,0,3,3,2,4,5,3,3,3,0,0,0,0,0,0,0
3765,male,21-35,India,9,4PM-8PM,0,3,6,110,126,135,250,252,256,*,*,*,*,*,*,13,20,9,7,12,16,18,17,11,0,0,0,0,0,0,3,4,3,3,3,3,4,4,3,0,0,0,0,0,0
3766,female,21-35,India,10,8PM-12PM,0,2,5,6,124,133,139,245,248,362,*,*,*,*,*,8,6,13,2,12,10,10,12,2,8,0,0,0,0,0,3,2,3,1,3,3,3,3,1,3,0,0,0,0,0
3767,female,36-40,Pakistan,10,11AM-1PM,1,3,121,126,130,135,136,248,257,362,*,*,*,*,*,8,13,10,10,6,16,10,6,13,10,0,0,0,0,0,3,3,3,3,2,3,3,2,3,3,0,0,0,0,0
3768,male,41-55,Others,7,1PM-4PM,5,120,123,126,252,257,258,*,*,*,*,*,*,*,*,17,8,25,15,21,21,17,0,0,0,0,0,0,0,0,4,3,5,3,4,4,4,0,0,0,0,0,0,0,0
3769,male,21-35,Nepal,6,1PM-4PM,3,127,245,252,361,365,*,*,*,*,*,*,*,*,*,18,22,12,6,12,21,0,0,0,0,0,0,0,0,0,4,4,3,2,3,4,0,0,0,0,0,0,0,0,0
3770,male,21-35,India,7,8AM-11AM,0,3,114,121,122,128,139,*,*,*,*,*,*,*,*,7,7,16,7,18,12,18,0,0,0,0,0,0,0,0,3,3,3,3,4,3,4,0,0,0,0,0,0,0,0
3771,male,36-40,Others,6,8PM-12PM,2,6,120,123,256,374,*,*,*,*,*,*,*,*,*,23,21,9,18,39,21,0,0,0,0,0,0,0,0,0,4,4,3,4,5,4,0,0,0,0,0,0,0,0,0
3772,female,41-55,Philippines,10,4PM-8PM,0,4,5,109,118,126,133,255,256,361,*,*,*,*,*,15,6,15,17,12,3,7,19,16,12,0,0,0,0,0,3,2,3,4,3,2,3,4,3,3,0,0,0,0,0
3773,female,21-35,Pakistan,10,12AM-8AM,1,109,124,138,255,361,363,366,367,372,*,*,*,*,*,17,11,20,7,15,4,19,18,6,4,0,0,0,0,0,4,3,4,3,3,2,4,4,2,2,0,0,0,0,0
3774,female,21-35,SriLanka,9,8AM-11AM,109,120,124,126,136,248,257,362,366,*,*,*,*,*,*,5,8,20,15,6,17,11,20,8,0,0,0,0,0,0,2,3,4,3,2,4,3,4,3,0,0,0,0,0,0
3775,male,55-99,India,6,12AM-8AM,4,6,120,246,363,374,*,*,*,*,*,*,*,*,*,36,17,26,24,15,27,0,0,0,0,0,0,0,0,0,5,4,5,5,3,5,0,0,0,0,0,0,0,0,0
3776,female,21-35,India,11,11AM-1PM,0,4,5,120,121,135,137,139,256,366,371,*,*,*,*,5,13,9,11,15,4,8,12,16,14,16,0,0,0,0,2,3,3,3,3,2,3,3,3,3,3,0,0,0,0
3777,female,21-35,Others,8,8AM-11AM,0,121,124,138,246,247,362,367,*,*,*,*,*,*,*,20,6,17,15,11,15,13,12,0,0,0,0,0,0,0,4,2,4,3,3,3,3,3,0,0,0,0,0,0,0
3778,male,21-35,India,8,11AM-1PM,6,109,121,126,137,244,256,362,*,*,*,*,*,*,*,15,13,14,15,7,10,25,9,0,0,0,0,0,0,0,3,3,3,3,3,3,5,3,0,0,0,0,0,0,0
3779,male,21-35,Philippines,7,8PM-12PM,126,130,133,257,361,362,364,*,*,*,*,*,*,*,*,7,6,11,13,27,14,24,0,0,0,0,0,0,0,0,3,2,3,3,5,3,5,0,0,0,0,0,0,0,0
3780,female,41-55,India,8,4PM-8PM,0,5,110,121,123,124,135,252,*,*,*,*,*,*,*,13,30,14,9,25,7,5,24,0,0,0,0,0,0,0,3,5,3,3,5,3,2,5,0,0,0,0,0,0,0
3781,male,21-35,Others,8,8PM-12PM,109,132,135,244,245,256,361,371,*,*,*,*,*,*,*,7,14,7,16,12,4,8,18,0,0,0,0,0,0,0,3,3,3,3,3,2,3,4,0,0,0,0,0,0,0
3782,male,21-35,India,7,12AM-8AM,1,3,127,136,255,366,372,*,*,*,*,*,*,*,*,31,17,11,17,13,10,9,0,0,0,0,0,0,0,0,5,4,3,4,3,3,3,0,0,0,0,0,0,0,0
3783,male,21-35,Pakistan,6,8AM-11AM,0,1,119,135,367,370,*,*,*,*,*,*,*,*,*,7,29,24,38,18,26,0,0,0,0,0,0,0,0,0,3,5,5,5,4,5,0,0,0,0,0,0,0,0,0
3784,male,21-35,Philippines,7,8AM-11AM,5,117,120,126,245,362,370,*,*,*,*,*,*,*,*,24,20,27,16,25,8,11,0,0,0,0,0,0,0,0,5,4,5,3,5,3,3,0,0,0,0,0,0,0,0
3785,female,36-40,Philippines,11,12AM-8AM,0,117,120,121,129,135,243,252,361,362,374,*,*,*,*,7,21,9,8,15,4,7,4,13,12,13,0,0,0,0,3,4,3,3,3,2,3,2,3,3,3,0,0,0,0
3786,female,21-35,Philippines,8,8AM-11AM,0,3,133,134,244,255,257,366,*,*,*,*,*,*,*,13,15,7,5,3,16,11,16,0,0,0,0,0,0,0,3,3,3,2,2,3,3,3,0,0,0,0,0,0,0
3787,male,36-40,Philippines,8,8AM-11AM,6,120,126,136,252,255,256,362,*,*,*,*,*,*,*,4,14,13,6,18,8,10,18,0,0,0,0,0,0,0,2,3,3,2,4,3,3,4,0,0,0,0,0,0,0
3788,female,41-55,India,7,4PM-8PM,5,110,127,252,256,257,365,*,*,*,*,*,*,*,*,6,16,21,20,21,6,16,0,0,0,0,0,0,0,0,2,3,4,4,4,2,3,0,0,0,0,0,0,0,0
3789,male,36-40,India,9,8PM-12PM,1,4,120,121,135,136,245,252,371,*,*,*,*,*,*,26,21,13,7,26,15,25,6,17,0,0,0,0,0,0,5,4,3,3,5,3,5,2,4,0,0,0,0,0,0
3790,male,21-35,Philippines,8,1PM-4PM,0,2,110,244,245,246,252,256,*,*,*,*,*,*,*,12,16,18,18,8,11,4,10,0,0,0,0,0,0,0,3,3,4,4,3,3,2,3,0,0,0,0,0,0,0
3791,female,21-35,India,9,8AM-11AM,0,1,5,139,244,247,250,255,362,*,*,*,*,*,*,11,14,14,9,7,11,9,6,25,0,0,0,0,0,0,3,3,3,3,3,3,3,2,5,0,0,0,0,0,0
3792,male,36-40,Philippines,7,11AM-1PM,5,120,123,133,252,255,374,*,*,*,*,*,*,*,*,22,19,29,19,26,20,10,0,0,0,0,0,0,0,0,4,4,5,4,5,4,3,0,0,0,0,0,0,0,0
3793,male,21-35,India,7,1PM-4PM,114,120,135,244,245,257,363,*,*,*,*,*,*,*,*,15,31,31,34,28,15,6,0,0,0,0,0,0,0,0,3,5,5,5,5,3,2,0,0,0,0,0,0,0,0
3794,female,41-55,Philippines,9,4PM-8PM,5,110,114,120,126,136,253,256,374,*,*,*,*,*,*,18,10,12,9,19,9,16,18,15,0,0,0,0,0,0,4,3,3,3,4,3,3,4,3,0,0,0,0,0,0
3795,female,41-55,India,8,8PM-12PM,4,5,120,252,256,257,361,370,*,*,*,*,*,*,*,5,3,9,14,17,5,10,15,0,0,0,0,0,0,0,2,2,3,3,4,2,3,3,0,0,0,0,0,0,0
3796,male,41-55,India,8,11AM-1PM,4,109,120,123,126,130,258,374,*,*,*,*,*,*,*,13,2,7,13,9,9,12,7,0,0,0,0,0,0,0,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0
3797,male,41-55,Pakistan,8,1PM-4PM,6,123,126,130,136,256,362,372,*,*,*,*,*,*,*,16,17,18,20,13,15,3,12,0,0,0,0,0,0,0,3,4,4,4,3,3,2,3,0,0,0,0,0,0,0
3798,male,21-35,Others,8,8AM-11AM,4,123,131,136,139,361,364,374,*,*,*,*,*,*,*,4,22,14,26,7,20,23,7,0,0,0,0,0,0,0,2,4,3,5,3,4,4,3,0,0,0,0,0,0,0
3799,male,41-55,Philippines,7,8AM-11AM,2,126,133,252,255,258,366,*,*,*,*,*,*,*,*,10,20,21,18,11,17,12,0,0,0,0,0,0,0,0,3,4,4,4,3,4,3,0,0,0,0,0,0,0,0
3800,female,55-99,Others,11,1PM-4PM,6,109,121,124,127,247,250,252,362,363,365,*,*,*,*,5,14,10,4,6,8,8,12,16,10,14,0,0,0,0,2,3,3,2,2,3,3,3,3,3,3,0,0,0,0
3801,male,21-35,Philippines,8,12AM-8AM,0,109,130,252,256,361,365,369,*,*,*,*,*,*,*,10,14,8,6,12,7,11,13,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,0,0,0,0,0,0,0
3802,male,21-35,Philippines,7,8PM-12PM,1,4,123,361,367,368,370,*,*,*,*,*,*,*,*,6,9,24,20,4,20,5,0,0,0,0,0,0,0,0,2,3,5,4,2,4,2,0,0,0,0,0,0,0,0
3803,female,41-55,Philippines,9,4PM-8PM,3,114,121,124,126,128,135,245,256,*,*,*,*,*,*,11,21,18,18,13,8,7,4,19,0,0,0,0,0,0,3,4,4,4,3,3,3,2,4,0,0,0,0,0,0
3804,female,41-55,Philippines,10,11AM-1PM,5,109,110,114,124,128,252,255,257,367,*,*,*,*,*,3,15,2,13,3,3,15,9,6,13,0,0,0,0,0,2,3,1,3,2,2,3,3,2,3,0,0,0,0,0
3805,female,41-55,Philippines,9,4PM-8PM,5,6,109,110,121,126,252,258,371,*,*,*,*,*,*,8,11,24,21,18,18,10,13,30,0,0,0,0,0,0,3,3,5,4,4,4,3,3,5,0,0,0,0,0,0
3806,male,21-35,Philippines,8,1PM-4PM,0,5,120,121,256,362,365,368,*,*,*,*,*,*,*,19,12,11,14,4,10,19,17,0,0,0,0,0,0,0,4,3,3,3,2,3,4,4,0,0,0,0,0,0,0
3807,female,21-35,Philippines,9,8AM-11AM,120,127,245,249,255,361,362,363,367,*,*,*,*,*,*,22,14,12,22,20,23,14,24,25,0,0,0,0,0,0,4,3,3,4,4,4,3,5,5,0,0,0,0,0,0
3808,male,21-35,BAE,9,8PM-12PM,0,3,5,123,245,246,250,257,366,*,*,*,*,*,*,29,8,12,9,21,21,14,6,21,0,0,0,0,0,0,5,3,3,3,4,4,3,2,4,0,0,0,0,0,0
3809,female,21-35,India,10,8AM-11AM,0,5,123,127,133,248,256,362,366,367,*,*,*,*,*,11,7,26,26,5,19,14,16,9,24,0,0,0,0,0,3,3,5,5,2,4,3,3,3,5,0,0,0,0,0
3810,male,21-35,Philippines,9,8AM-11AM,0,120,126,137,139,246,257,361,366,*,*,*,*,*,*,15,9,12,6,18,9,6,17,14,0,0,0,0,0,0,3,3,3,2,4,3,2,4,3,0,0,0,0,0,0
3811,female,41-55,India,10,8AM-11AM,3,109,110,111,120,121,257,258,361,372,*,*,*,*,*,6,4,5,6,18,15,17,13,13,16,0,0,0,0,0,2,2,2,2,4,3,4,3,3,3,0,0,0,0,0
