id,genders,ages,nationalities,number_of_stops,time_of_day,market_0,market_1,market_2,market_3,market_4,market_5,market_6,market_7,market_8,market_9,market_10,market_11,market_12,market_13,market_14,time_market_0,time_market_1,time_market_2,time_market_3,time_market_4,time_market_5,time_market_6,time_market_7,time_market_8,time_market_9,time_market_10,time_market_11,time_market_12,time_market_13,time_market_14,rate_market_0,rate_market_1,rate_market_2,rate_market_3,rate_market_4,rate_market_5,rate_market_6,rate_market_7,rate_market_8,rate_market_9,rate_market_10,rate_market_11,rate_market_12,rate_market_13,rate_market_14
242,male,36-40,Others,8,8AM-11AM,3,4,125,126,133,252,365,369,*,*,*,*,*,*,*,24,14,12,20,23,12,9,10,0,0,0,0,0,0,0,5,3,3,4,4,3,3,3,0,0,0,0,0,0,0
243,female,41-55,BAE,10,4PM-8PM,5,109,120,121,124,133,135,249,255,258,*,*,*,*,*,14,6,5,14,6,8,2,13,12,4,0,0,0,0,0,3,2,2,3,2,3,1,3,3,2,0,0,0,0,0
244,male,21-35,Philippines,7,8AM-11AM,109,120,124,246,257,367,368,*,*,*,*,*,*,*,*,18,15,13,17,5,22,22,0,0,0,0,0,0,0,0,4,3,3,4,2,4,4,0,0,0,0,0,0,0,0
245,female,21-35,India,8,12AM-8AM,0,5,123,128,135,139,363,367,*,*,*,*,*,*,*,8,25,12,10,11,28,11,7,0,0,0,0,0,0,0,3,5,3,3,3,5,3,3,0,0,0,0,0,0,0
246,female,41-55,India,8,1PM-4PM,6,7,120,124,136,250,257,258,*,*,*,*,*,*,*,17,16,8,11,12,22,15,7,0,0,0,0,0,0,0,4,3,3,3,3,4,3,3,0,0,0,0,0,0,0
247,female,21-35,Philippines,9,8AM-11AM,116,119,121,123,124,245,248,249,252,*,*,*,*,*,*,4,5,7,8,10,13,12,10,7,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0
248,female,21-35,Philippines,7,11AM-1PM,2,4,5,133,248,252,370,*,*,*,*,*,*,*,*,14,10,16,15,20,16,9,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,0,0,0,0,0,0,0,0
249,male,21-35,Pakistan,8,4PM-8PM,4,127,139,246,250,256,361,370,*,*,*,*,*,*,*,16,37,23,10,30,18,20,22,0,0,0,0,0,0,0,3,5,4,3,5,4,4,4,0,0,0,0,0,0,0
250,female,21-35,Philippines,9,8AM-11AM,0,2,124,132,245,247,248,255,362,*,*,*,*,*,*,8,18,21,17,9,4,17,13,22,0,0,0,0,0,0,3,4,4,4,3,2,4,3,4,0,0,0,0,0,0
251,male,21-35,Philippines,7,12AM-8AM,0,3,4,256,257,361,362,*,*,*,*,*,*,*,*,6,28,20,28,9,28,19,0,0,0,0,0,0,0,0,2,5,4,5,3,5,4,0,0,0,0,0,0,0,0
252,female,21-35,India,10,4PM-8PM,110,120,121,126,249,252,255,257,363,367,*,*,*,*,*,2,9,5,8,8,3,9,6,6,9,0,0,0,0,0,1,3,2,3,3,2,3,2,2,3,0,0,0,0,0
253,male,36-40,Philippines,8,8AM-11AM,4,7,133,135,247,252,256,367,*,*,*,*,*,*,*,27,11,7,23,21,14,23,12,0,0,0,0,0,0,0,5,3,3,4,4,3,4,3,0,0,0,0,0,0,0
254,male,21-35,UK,9,11AM-1PM,0,120,123,244,246,252,256,362,366,*,*,*,*,*,*,8,13,17,15,5,11,14,9,18,0,0,0,0,0,0,3,3,4,3,2,3,3,3,4,0,0,0,0,0,0
255,male,21-35,Others,7,1PM-4PM,6,137,138,245,247,257,361,*,*,*,*,*,*,*,*,13,23,34,7,30,13,15,0,0,0,0,0,0,0,0,3,4,5,3,5,3,3,0,0,0,0,0,0,0,0
256,male,41-55,Philippines,8,12AM-8AM,4,109,114,126,252,258,370,371,*,*,*,*,*,*,*,18,6,15,4,7,4,14,10,0,0,0,0,0,0,0,4,2,3,2,3,2,3,3,0,0,0,0,0,0,0
257,male,41-55,India,9,4PM-8PM,6,114,120,133,136,256,257,258,367,*,*,*,*,*,*,10,5,22,11,28,8,8,11,29,0,0,0,0,0,0,3,2,4,3,5,3,3,3,5,0,0,0,0,0,0
258,female,36-40,Nepal,11,8PM-12PM,1,117,120,124,135,136,139,255,257,366,368,*,*,*,*,18,8,8,16,11,16,7,5,8,17,18,0,0,0,0,4,3,3,3,3,3,3,2,3,4,4,0,0,0,0
259,female,21-35,Others,11,4PM-8PM,0,1,4,117,120,124,133,244,246,363,367,*,*,*,*,11,7,2,9,12,10,4,6,5,7,13,0,0,0,0,3,3,1,3,3,3,2,2,2,3,3,0,0,0,0
260,male,21-35,India,6,4PM-8PM,4,141,245,252,361,363,*,*,*,*,*,*,*,*,*,24,13,30,9,13,14,0,0,0,0,0,0,0,0,0,5,3,5,3,3,3,0,0,0,0,0,0,0,0,0
261,female,36-40,Philippines,11,1PM-4PM,5,6,123,127,135,256,258,259,362,366,371,*,*,*,*,6,9,5,11,18,3,5,6,18,8,7,0,0,0,0,2,3,2,3,4,2,2,2,4,3,3,0,0,0,0
262,female,21-35,Others,10,11AM-1PM,0,2,109,124,127,128,135,244,361,371,*,*,*,*,*,17,16,13,7,13,5,9,13,5,5,0,0,0,0,0,4,3,3,3,3,2,3,3,2,2,0,0,0,0,0
263,male,21-35,Philippines,7,11AM-1PM,0,4,109,139,255,256,367,*,*,*,*,*,*,*,*,4,17,8,15,11,9,13,0,0,0,0,0,0,0,0,2,4,3,3,3,3,3,0,0,0,0,0,0,0,0
264,male,21-35,India,9,12AM-8AM,1,2,6,109,120,123,133,139,256,*,*,*,*,*,*,6,9,5,2,3,11,6,9,10,0,0,0,0,0,0,2,3,2,1,2,3,2,3,3,0,0,0,0,0,0
265,female,41-55,Others,11,8PM-12PM,4,109,113,114,127,133,244,256,257,258,366,*,*,*,*,5,16,10,10,15,10,13,4,8,16,11,0,0,0,0,2,3,3,3,3,3,3,2,3,3,3,0,0,0,0
266,female,36-40,Others,9,12AM-8AM,4,5,109,121,139,252,255,363,368,*,*,*,*,*,*,3,11,11,11,6,4,13,14,21,0,0,0,0,0,0,2,3,3,3,2,2,3,3,4,0,0,0,0,0,0
267,female,41-55,India,9,4PM-8PM,5,109,114,121,124,126,256,258,366,*,*,*,*,*,*,20,5,9,9,20,20,16,20,4,0,0,0,0,0,0,4,2,3,3,4,4,3,4,2,0,0,0,0,0,0
268,male,36-40,Others,8,4PM-8PM,2,4,123,130,136,252,361,367,*,*,*,*,*,*,*,7,17,15,7,11,6,12,15,0,0,0,0,0,0,0,3,4,3,3,3,2,3,3,0,0,0,0,0,0,0
269,male,41-55,India,6,1PM-4PM,6,117,123,252,256,365,*,*,*,*,*,*,*,*,*,6,33,16,20,33,22,0,0,0,0,0,0,0,0,0,2,5,3,4,5,4,0,0,0,0,0,0,0,0,0
270,male,21-35,UK,6,11AM-1PM,0,6,123,133,137,245,*,*,*,*,*,*,*,*,*,17,22,12,35,20,37,0,0,0,0,0,0,0,0,0,4,4,3,5,4,5,0,0,0,0,0,0,0,0,0
271,male,21-35,Egypt,6,1PM-4PM,0,127,245,257,361,368,*,*,*,*,*,*,*,*,*,23,20,8,10,16,19,0,0,0,0,0,0,0,0,0,4,4,3,3,3,4,0,0,0,0,0,0,0,0,0
272,male,21-35,India,6,4PM-8PM,1,4,120,139,246,366,*,*,*,*,*,*,*,*,*,32,18,21,26,15,26,0,0,0,0,0,0,0,0,0,5,4,4,5,3,5,0,0,0,0,0,0,0,0,0
273,female,41-55,Philippines,11,1PM-4PM,5,109,110,114,119,121,133,252,257,361,362,*,*,*,*,6,15,15,7,15,18,13,7,16,17,3,0,0,0,0,2,3,3,3,3,4,3,3,3,4,2,0,0,0,0
274,female,36-40,Philippines,9,4PM-8PM,1,120,121,124,139,246,256,361,367,*,*,*,*,*,*,7,17,21,5,14,13,9,16,17,0,0,0,0,0,0,3,4,4,2,3,3,3,3,4,0,0,0,0,0,0
275,male,21-35,Nepal,6,1PM-4PM,1,3,127,252,361,367,*,*,*,*,*,*,*,*,*,29,22,22,24,16,42,0,0,0,0,0,0,0,0,0,5,4,4,5,3,5,0,0,0,0,0,0,0,0,0
276,female,55-99,Philippines,10,1PM-4PM,4,6,109,121,123,128,244,362,363,374,*,*,*,*,*,9,11,8,9,18,19,18,17,16,16,0,0,0,0,0,3,3,3,3,4,4,4,4,3,3,0,0,0,0,0
277,male,55-99,Philippines,9,1PM-4PM,4,6,119,120,123,126,258,367,371,*,*,*,*,*,*,11,11,2,8,3,2,8,11,5,0,0,0,0,0,0,3,3,1,3,2,1,3,3,2,0,0,0,0,0,0
278,female,55-99,Philippines,12,11AM-1PM,4,6,7,114,120,130,244,252,256,361,362,371,*,*,*,6,8,2,2,13,3,12,8,8,3,9,10,0,0,0,2,3,1,1,3,2,3,3,3,2,3,3,0,0,0
279,male,41-55,Philippines,9,8AM-11AM,5,7,109,130,133,245,257,258,363,*,*,*,*,*,*,19,11,19,15,21,12,15,7,13,0,0,0,0,0,0,4,3,4,3,4,3,3,3,3,0,0,0,0,0,0
280,male,21-35,Philippines,7,8AM-11AM,1,3,4,120,133,252,370,*,*,*,*,*,*,*,*,27,23,18,28,28,6,31,0,0,0,0,0,0,0,0,5,4,4,5,5,2,5,0,0,0,0,0,0,0,0
281,female,21-35,BAE,9,12AM-8AM,1,109,110,127,252,256,363,366,370,*,*,*,*,*,*,16,8,14,6,4,16,5,7,14,0,0,0,0,0,0,3,3,3,2,2,3,2,3,3,0,0,0,0,0,0
282,female,21-35,India,9,8PM-12PM,1,119,120,121,124,133,245,361,362,*,*,*,*,*,*,13,4,7,7,3,2,11,8,4,0,0,0,0,0,0,3,2,3,3,2,1,3,3,2,0,0,0,0,0,0
283,female,21-35,India,11,1PM-4PM,5,116,121,127,244,245,248,255,258,362,366,*,*,*,*,10,3,16,14,15,8,12,15,6,14,4,0,0,0,0,3,2,3,3,3,3,3,3,2,3,2,0,0,0,0
284,female,21-35,India,10,8AM-11AM,2,4,5,120,127,244,255,256,257,362,*,*,*,*,*,12,18,5,3,17,5,3,8,6,9,0,0,0,0,0,3,4,2,2,4,2,2,3,2,3,0,0,0,0,0
285,female,21-35,Afghanistan,9,4PM-8PM,5,126,133,135,139,141,361,367,370,*,*,*,*,*,*,10,7,10,9,10,12,9,12,6,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0
286,male,41-55,SriLanka,7,4PM-8PM,5,6,109,123,126,249,367,*,*,*,*,*,*,*,*,17,13,12,19,17,12,10,0,0,0,0,0,0,0,0,4,3,3,4,4,3,3,0,0,0,0,0,0,0,0
287,male,21-35,Philippines,8,11AM-1PM,0,109,120,126,127,133,139,245,*,*,*,*,*,*,*,9,6,10,10,2,12,9,13,0,0,0,0,0,0,0,3,2,3,3,1,3,3,3,0,0,0,0,0,0,0
288,male,21-35,India,9,4PM-8PM,0,1,2,123,127,133,135,138,256,*,*,*,*,*,*,21,10,19,11,24,7,21,11,16,0,0,0,0,0,0,4,3,4,3,5,3,4,3,3,0,0,0,0,0,0
289,male,21-35,India,6,8PM-12PM,127,135,246,361,363,367,*,*,*,*,*,*,*,*,*,17,27,29,12,14,32,0,0,0,0,0,0,0,0,0,4,5,5,3,3,5,0,0,0,0,0,0,0,0,0
290,female,21-35,India,9,1PM-4PM,0,2,109,114,124,139,252,361,362,*,*,*,*,*,*,9,14,19,5,18,20,10,7,19,0,0,0,0,0,0,3,3,4,2,4,4,3,3,4,0,0,0,0,0,0
291,male,21-35,India,9,8AM-11AM,124,136,139,245,246,256,361,367,368,*,*,*,*,*,*,15,8,6,17,11,18,5,6,21,0,0,0,0,0,0,3,3,2,4,3,4,2,2,4,0,0,0,0,0,0
292,male,41-55,India,7,4PM-8PM,127,133,135,139,247,255,257,*,*,*,*,*,*,*,*,22,19,33,29,15,34,17,0,0,0,0,0,0,0,0,4,4,5,5,3,5,4,0,0,0,0,0,0,0,0
293,male,36-40,Philippines,7,8PM-12PM,0,6,120,133,252,257,362,*,*,*,*,*,*,*,*,5,16,8,7,18,16,16,0,0,0,0,0,0,0,0,2,3,3,3,4,3,3,0,0,0,0,0,0,0,0
294,female,41-55,Philippines,10,1PM-4PM,5,7,120,124,126,141,250,252,256,366,*,*,*,*,*,3,4,3,4,7,5,5,7,5,3,0,0,0,0,0,2,2,2,2,3,2,2,3,2,2,0,0,0,0,0
295,female,21-35,Others,10,1PM-4PM,0,4,109,120,124,244,252,255,361,366,*,*,*,*,*,14,9,8,14,18,10,3,6,18,16,0,0,0,0,0,3,3,3,3,4,3,2,2,4,3,0,0,0,0,0
296,female,21-35,India,9,12AM-8AM,0,5,132,139,244,245,249,255,362,*,*,*,*,*,*,14,16,5,16,4,15,6,17,4,0,0,0,0,0,0,3,3,2,3,2,3,2,4,2,0,0,0,0,0,0
297,male,21-35,Philippines,7,4PM-8PM,3,5,120,137,138,139,362,*,*,*,*,*,*,*,*,28,20,19,11,12,20,20,0,0,0,0,0,0,0,0,5,4,4,3,3,4,4,0,0,0,0,0,0,0,0
298,male,41-55,BAE,8,8PM-12PM,114,120,126,252,255,256,257,258,*,*,*,*,*,*,*,10,5,11,14,14,7,16,15,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0
299,female,36-40,Others,10,8PM-12PM,0,4,5,119,124,135,136,252,256,257,*,*,*,*,*,11,5,5,9,9,2,5,8,5,9,0,0,0,0,0,3,2,2,3,3,1,2,3,2,3,0,0,0,0,0
300,female,55-99,Philippines,10,4PM-8PM,109,110,127,244,245,252,256,258,362,374,*,*,*,*,*,14,8,7,3,13,12,2,10,7,8,0,0,0,0,0,3,3,3,2,3,3,1,3,3,3,0,0,0,0,0
301,male,41-55,Others,7,4PM-8PM,123,244,252,256,361,369,372,*,*,*,*,*,*,*,*,7,10,15,9,16,9,13,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
302,female,21-35,India,9,1PM-4PM,2,123,138,246,255,361,362,363,370,*,*,*,*,*,*,8,11,16,13,13,6,7,8,14,0,0,0,0,0,0,3,3,3,3,3,2,3,3,3,0,0,0,0,0,0
303,male,21-35,Philippines,6,8PM-12PM,1,120,130,135,246,362,*,*,*,*,*,*,*,*,*,7,13,31,8,36,34,0,0,0,0,0,0,0,0,0,3,3,5,3,5,5,0,0,0,0,0,0,0,0,0
304,female,55-99,Others,9,8PM-12PM,6,110,114,121,135,139,256,362,374,*,*,*,*,*,*,16,12,6,8,6,5,12,15,15,0,0,0,0,0,0,3,3,2,3,2,2,3,3,3,0,0,0,0,0,0
305,male,36-40,Others,8,1PM-4PM,1,4,120,133,136,257,362,370,*,*,*,*,*,*,*,27,13,25,22,17,26,10,10,0,0,0,0,0,0,0,5,3,5,4,4,5,3,3,0,0,0,0,0,0,0
306,female,41-55,Philippines,7,1PM-4PM,6,7,109,136,256,258,363,*,*,*,*,*,*,*,*,14,25,23,16,25,9,4,0,0,0,0,0,0,0,0,3,5,4,3,5,3,2,0,0,0,0,0,0,0,0
307,female,21-35,Philippines,11,12AM-8AM,109,124,139,245,248,249,252,257,361,364,371,*,*,*,*,12,10,3,11,13,10,13,3,9,5,6,0,0,0,0,3,3,2,3,3,3,3,2,3,2,2,0,0,0,0
308,male,21-35,Others,8,11AM-1PM,1,137,139,245,247,256,361,369,*,*,*,*,*,*,*,4,17,15,20,20,13,13,19,0,0,0,0,0,0,0,2,4,3,4,4,3,3,4,0,0,0,0,0,0,0
309,female,21-35,India,9,1PM-4PM,0,4,120,127,139,245,249,252,363,*,*,*,*,*,*,9,5,7,4,9,4,1,5,3,0,0,0,0,0,0,3,2,3,2,3,2,1,2,2,0,0,0,0,0,0
310,female,21-35,Philippines,8,4PM-8PM,2,4,121,127,135,362,363,372,*,*,*,*,*,*,*,13,23,7,28,26,22,7,15,0,0,0,0,0,0,0,3,4,3,5,5,4,3,3,0,0,0,0,0,0,0
311,female,21-35,Philippines,10,4PM-8PM,2,3,121,124,133,135,244,252,258,367,*,*,*,*,*,14,11,3,11,6,9,13,8,11,9,0,0,0,0,0,3,3,2,3,2,3,3,3,3,3,0,0,0,0,0
312,male,21-35,Philippines,8,8AM-11AM,1,121,125,127,139,245,252,364,*,*,*,*,*,*,*,22,17,15,31,12,23,17,20,0,0,0,0,0,0,0,4,4,3,5,3,4,4,4,0,0,0,0,0,0,0
313,male,21-35,Nepal,9,8AM-11AM,2,109,120,123,126,127,136,139,362,*,*,*,*,*,*,13,19,17,15,3,16,8,8,18,0,0,0,0,0,0,3,4,4,3,2,3,3,3,4,0,0,0,0,0,0
314,male,21-35,Others,7,11AM-1PM,0,1,120,245,246,247,367,*,*,*,*,*,*,*,*,16,9,10,22,14,29,23,0,0,0,0,0,0,0,0,3,3,3,4,3,5,4,0,0,0,0,0,0,0,0
315,female,21-35,India,8,12AM-8AM,1,2,108,109,124,255,361,367,*,*,*,*,*,*,*,15,14,18,18,12,20,17,18,0,0,0,0,0,0,0,3,3,4,4,3,4,4,4,0,0,0,0,0,0,0
316,female,21-35,Nigeria,10,8AM-11AM,3,6,247,248,255,256,257,361,366,367,*,*,*,*,*,11,8,21,14,12,13,13,11,14,45,0,0,0,0,0,3,3,4,3,3,3,3,3,3,5,0,0,0,0,0
317,female,21-35,India,8,4PM-8PM,5,124,245,248,257,258,362,368,*,*,*,*,*,*,*,9,9,5,19,24,21,7,7,0,0,0,0,0,0,0,3,3,2,4,5,4,3,3,0,0,0,0,0,0,0
318,female,21-35,Pakistan,8,8AM-11AM,4,110,124,139,252,257,362,367,*,*,*,*,*,*,*,23,17,19,12,18,7,16,22,0,0,0,0,0,0,0,4,4,4,3,4,3,3,4,0,0,0,0,0,0,0
319,female,21-35,India,9,1PM-4PM,0,2,5,114,120,127,248,256,363,*,*,*,*,*,*,5,17,26,10,12,14,23,9,20,0,0,0,0,0,0,2,4,5,3,3,3,4,3,4,0,0,0,0,0,0
320,female,21-35,BAE,9,4PM-8PM,121,127,138,244,252,256,362,365,367,*,*,*,*,*,*,19,20,12,12,14,4,9,22,18,0,0,0,0,0,0,4,4,3,3,3,2,3,4,4,0,0,0,0,0,0
321,male,21-35,Philippines,8,1PM-4PM,3,6,132,133,250,362,367,374,*,*,*,*,*,*,*,14,16,11,14,9,16,14,18,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0
322,female,41-55,India,10,8PM-12PM,5,110,114,120,124,126,127,255,258,363,*,*,*,*,*,19,7,16,13,16,19,12,23,4,11,0,0,0,0,0,4,3,3,3,3,4,3,4,2,3,0,0,0,0,0
323,male,21-35,India,6,8PM-12PM,109,120,126,140,247,367,*,*,*,*,*,*,*,*,*,33,28,7,9,12,33,0,0,0,0,0,0,0,0,0,5,5,3,3,3,5,0,0,0,0,0,0,0,0,0
324,male,21-35,Philippines,8,1PM-4PM,1,2,120,125,247,250,367,371,*,*,*,*,*,*,*,11,11,14,19,24,28,33,29,0,0,0,0,0,0,0,3,3,3,4,5,5,5,5,0,0,0,0,0,0,0
325,male,21-35,BAE,6,8PM-12PM,109,114,245,248,255,257,*,*,*,*,*,*,*,*,*,16,9,12,21,9,20,0,0,0,0,0,0,0,0,0,3,3,3,4,3,4,0,0,0,0,0,0,0,0,0
326,male,21-35,India,7,8PM-12PM,0,133,361,362,364,367,370,*,*,*,*,*,*,*,*,22,13,19,11,30,34,32,0,0,0,0,0,0,0,0,4,3,4,3,5,5,5,0,0,0,0,0,0,0,0
327,male,41-55,India,8,4PM-8PM,120,122,123,127,129,255,256,367,*,*,*,*,*,*,*,20,14,6,21,17,23,5,27,0,0,0,0,0,0,0,4,3,2,4,4,4,2,5,0,0,0,0,0,0,0
328,male,21-35,Philippines,7,12AM-8AM,0,3,139,245,248,252,361,*,*,*,*,*,*,*,*,8,7,2,4,9,7,4,0,0,0,0,0,0,0,0,3,3,1,2,3,3,2,0,0,0,0,0,0,0,0
329,female,21-35,India,11,8AM-11AM,2,5,109,120,124,136,246,257,361,362,368,*,*,*,*,19,10,21,5,10,14,5,10,24,19,5,0,0,0,0,4,3,4,2,3,3,2,3,5,4,2,0,0,0,0
330,male,21-35,Others,8,8AM-11AM,0,4,125,127,133,135,139,248,*,*,*,*,*,*,*,16,12,13,6,18,10,9,12,0,0,0,0,0,0,0,3,3,3,2,4,3,3,3,0,0,0,0,0,0,0
331,male,21-35,SriLanka,9,1PM-4PM,109,127,137,256,362,365,367,368,371,*,*,*,*,*,*,23,11,18,9,13,19,16,15,9,0,0,0,0,0,0,4,3,4,3,3,4,3,3,3,0,0,0,0,0,0
332,female,41-55,Egypt,10,4PM-8PM,5,6,7,110,116,120,136,257,361,374,*,*,*,*,*,3,14,7,11,6,14,5,13,7,6,0,0,0,0,0,2,3,3,3,2,3,2,3,3,2,0,0,0,0,0
333,male,21-35,India,9,1PM-4PM,0,1,125,127,132,137,245,361,366,*,*,*,*,*,*,12,9,20,21,13,8,12,22,5,0,0,0,0,0,0,3,3,4,4,3,3,3,4,2,0,0,0,0,0,0
334,male,21-35,Egypt,7,1PM-4PM,109,120,123,135,252,256,367,*,*,*,*,*,*,*,*,16,10,24,28,13,24,5,0,0,0,0,0,0,0,0,3,3,5,5,3,5,2,0,0,0,0,0,0,0,0
335,female,21-35,India,10,4PM-8PM,2,5,121,127,140,245,252,361,362,370,*,*,*,*,*,11,11,8,3,10,4,10,12,4,6,0,0,0,0,0,3,3,3,2,3,2,3,3,2,2,0,0,0,0,0
336,male,21-35,Others,7,8PM-12PM,0,4,5,6,133,256,362,*,*,*,*,*,*,*,*,40,21,20,19,20,39,19,0,0,0,0,0,0,0,0,5,4,4,4,4,5,4,0,0,0,0,0,0,0,0
337,female,36-40,India,10,8AM-11AM,117,120,121,135,139,246,252,255,364,374,*,*,*,*,*,7,6,18,6,9,18,5,12,16,16,0,0,0,0,0,3,2,4,2,3,4,2,3,3,3,0,0,0,0,0
338,male,21-35,Egypt,9,4PM-8PM,0,120,121,127,133,139,257,363,372,*,*,*,*,*,*,7,20,7,11,13,12,12,19,14,0,0,0,0,0,0,3,4,3,3,3,3,3,4,3,0,0,0,0,0,0
339,female,21-35,India,10,4PM-8PM,0,2,5,123,139,244,245,246,361,365,*,*,*,*,*,8,5,9,8,8,6,9,6,11,5,0,0,0,0,0,3,2,3,3,3,2,3,2,3,2,0,0,0,0,0
340,male,21-35,Philippines,8,12AM-8AM,0,4,127,139,245,361,366,367,*,*,*,*,*,*,*,17,18,8,10,14,17,8,9,0,0,0,0,0,0,0,4,4,3,3,3,4,3,3,0,0,0,0,0,0,0
341,female,21-35,Pakistan,13,1PM-4PM,0,1,116,124,126,127,135,245,246,248,257,362,365,*,*,5,9,11,3,11,6,3,9,6,13,7,12,8,0,0,2,3,3,2,3,2,2,3,2,3,3,3,3,0,0
342,male,21-35,India,8,12AM-8AM,0,1,4,6,130,245,256,367,*,*,*,*,*,*,*,9,11,29,8,9,35,11,9,0,0,0,0,0,0,0,3,3,5,3,3,5,3,3,0,0,0,0,0,0,0
343,male,41-55,Others,8,1PM-4PM,6,114,122,123,133,135,252,362,*,*,*,*,*,*,*,22,11,13,31,21,10,27,26,0,0,0,0,0,0,0,4,3,3,5,4,3,5,5,0,0,0,0,0,0,0
344,male,36-40,Philippines,8,11AM-1PM,6,109,120,124,125,126,252,372,*,*,*,*,*,*,*,34,10,13,29,10,33,17,29,0,0,0,0,0,0,0,5,3,3,5,3,5,4,5,0,0,0,0,0,0,0
345,female,41-55,India,10,12AM-8AM,0,1,7,109,120,245,249,258,371,374,*,*,*,*,*,12,4,5,13,12,13,12,11,13,2,0,0,0,0,0,3,2,2,3,3,3,3,3,3,1,0,0,0,0,0
346,male,21-35,Others,7,12AM-8AM,1,4,139,245,250,362,367,*,*,*,*,*,*,*,*,28,16,20,13,18,13,7,0,0,0,0,0,0,0,0,5,3,4,3,4,3,3,0,0,0,0,0,0,0,0
347,male,36-40,India,9,1PM-4PM,0,4,110,122,130,139,256,257,363,*,*,*,*,*,*,6,15,8,10,14,12,11,12,14,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0
348,male,21-35,Pakistan,8,4PM-8PM,4,109,135,136,246,252,361,362,*,*,*,*,*,*,*,19,21,20,15,14,18,19,12,0,0,0,0,0,0,0,4,4,4,3,3,4,4,3,0,0,0,0,0,0,0
349,male,21-35,Egypt,7,4PM-8PM,1,127,133,246,257,361,362,*,*,*,*,*,*,*,*,4,10,12,13,11,10,16,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0
350,male,55-99,India,7,8PM-12PM,6,117,123,135,249,256,257,*,*,*,*,*,*,*,*,11,20,31,31,30,36,9,0,0,0,0,0,0,0,0,3,4,5,5,5,5,3,0,0,0,0,0,0,0,0
351,female,21-35,Philippines,11,4PM-8PM,0,1,5,121,127,133,245,361,362,363,367,*,*,*,*,4,9,4,10,3,7,10,8,4,3,11,0,0,0,0,2,3,2,3,2,3,3,3,2,2,3,0,0,0,0
352,male,21-35,Philippines,9,1PM-4PM,0,4,135,138,246,247,361,371,374,*,*,*,*,*,*,6,9,8,6,10,2,3,11,10,0,0,0,0,0,0,2,3,3,2,3,1,2,3,3,0,0,0,0,0,0
353,female,41-55,Others,8,12AM-8AM,7,114,117,124,133,252,259,361,*,*,*,*,*,*,*,6,9,11,3,10,13,8,5,0,0,0,0,0,0,0,2,3,3,2,3,3,3,2,0,0,0,0,0,0,0
354,female,21-35,Others,10,8PM-12PM,1,5,109,110,116,136,245,362,365,367,*,*,*,*,*,4,10,8,11,7,6,9,9,5,10,0,0,0,0,0,2,3,3,3,3,2,3,3,2,3,0,0,0,0,0
355,male,21-35,India,9,4PM-8PM,0,1,6,120,138,245,248,252,256,*,*,*,*,*,*,6,30,7,24,19,13,12,20,9,0,0,0,0,0,0,2,5,3,5,4,3,3,4,3,0,0,0,0,0,0
356,male,36-40,India,9,1PM-4PM,3,4,119,124,135,136,252,258,363,*,*,*,*,*,*,20,21,11,20,11,13,21,7,7,0,0,0,0,0,0,4,4,3,4,3,3,4,3,3,0,0,0,0,0,0
357,male,21-35,India,7,8PM-12PM,0,126,133,138,247,255,363,*,*,*,*,*,*,*,*,26,19,20,28,31,18,10,0,0,0,0,0,0,0,0,5,4,4,5,5,4,3,0,0,0,0,0,0,0,0
358,female,41-55,Philippines,10,1PM-4PM,5,109,114,118,126,139,248,256,258,362,*,*,*,*,*,8,4,10,6,14,4,8,16,3,12,0,0,0,0,0,3,2,3,2,3,2,3,3,2,3,0,0,0,0,0
359,female,21-35,Philippines,10,12AM-8AM,1,2,4,109,133,135,136,244,248,249,*,*,*,*,*,10,8,13,11,17,9,12,8,18,7,0,0,0,0,0,3,3,3,3,4,3,3,3,4,3,0,0,0,0,0
360,male,21-35,Others,9,8PM-12PM,1,2,109,114,121,126,140,245,363,*,*,*,*,*,*,11,11,8,6,4,7,7,7,12,0,0,0,0,0,0,3,3,3,2,2,3,3,3,3,0,0,0,0,0,0
361,female,36-40,Pakistan,8,1PM-4PM,4,121,127,135,255,256,361,362,*,*,*,*,*,*,*,12,19,20,16,17,22,4,16,0,0,0,0,0,0,0,3,4,4,3,4,4,2,3,0,0,0,0,0,0,0
362,female,21-35,Egypt,10,4PM-8PM,2,127,135,139,246,249,256,258,361,371,*,*,*,*,*,20,28,24,7,14,9,22,9,14,29,0,0,0,0,0,4,5,5,3,3,3,4,3,3,5,0,0,0,0,0
363,female,21-35,Philippines,9,4PM-8PM,1,121,133,135,244,245,258,362,366,*,*,*,*,*,*,16,11,8,11,15,13,5,8,16,0,0,0,0,0,0,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0
